dataset	popname	contin	complex	latit	longit	coord	locus	allele_v2	allele_v3	allele.freq	allele.count	gametes
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DPB1	2201	22:01	0.00365	1	274
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DPB1	3101	31:01	0.00365	1	274
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DPB1	3801	38:01	0.00365	1	274
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DPB1	4701	47:01	0.00365	1	274
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DPB1	6301	63:01	0.00365	1	274
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DPB1	8001	80:01	0.00365	1	274
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0201	02:01	0.16102	38	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0301	03:01	0.20339	48	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0302	03:02	0.00847	2	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0303	03:03	0.12712	30	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0304	03:04	0.00424	1	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0401	04:01	0.0339	8	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0402	04:02	0.00847	2	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0501	05:01	0.12712	30	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0502	05:02	0.19492	46	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0503	05:03	0.0678	16	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0601	06:01	0.0339	8	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0603	06:03	0.00424	1	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0604	06:04	0.00847	2	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0605	06:05	0.00847	2	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0610	06:10	0.00424	1	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DQB1	0614	06:14	0.00424	1	236
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	0101	01:01	0.00362	1	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	0301	03:01	0.0942	26	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	0403	04:03	0.01449	4	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	0404	04:04	0.00362	1	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	0405	04:05	0.02899	8	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	0701	07:01	0.06522	18	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	0803	08:03	0.04348	12	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	0901	09:01	0.08333	23	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	0902	09:02	0.00362	1	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1001	10:01	0.02899	8	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1101	11:01	0.03623	10	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1106	11:06	0.01812	5	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1201	12:01	0.00725	2	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1202	12:02	0.13768	38	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1301	13:01	0.00725	2	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1302	13:02	0.03986	11	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1303	13:03	0.01087	3	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1307	13:07	0.00362	1	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1312	13:12	0.02899	8	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1401	14:01	0.06884	19	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1404	14:04	0.03986	11	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1405	14:05	0.01812	5	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1501	15:01	0.05072	14	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1502	15:02	0.0942	26	276
lit	JingChinese_2003	SEA	2	24N	109E	24N 109E	DRB1	1602	16:02	0.06884	19	276
lit	Kaingang_2003	SAM	1	24.5S	51.6W	24.5S 51.6W	DQB1	02	02	0.0048	2	417
lit	Kaingang_2003	SAM	1	24.5S	51.6W	24.5S 51.6W	DQB1	0301	03:01	0.18705	78	417
lit	Kaingang_2003	SAM	1	24.5S	51.6W	24.5S 51.6W	DQB1	0302	03:02	0.26139	109	417
lit	Kaingang_2003	SAM	1	24.5S	51.6W	24.5S 51.6W	DQB1	0303	03:03	0.0048	2	417
lit	Kaingang_2003	SAM	1	24.5S	51.6W	24.5S 51.6W	DQB1	0402	04:02	0.51079	213	417
lit	Kaingang_2003	SAM	1	24.5S	51.6W	24.5S 51.6W	DQB1	0501	05:01	0.02878	12	417
lit	Kaingang_2003	SAM	1	24.5S	51.6W	24.5S 51.6W	DQB1	0603	06:03	0.0024	1	417
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	A	1101	11:01	0.17857	30	168
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	A	2402	24:02	0.74405	125	168
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	A	3101	31:01	0.02976	5	168
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	A	3401	34:01	0.04762	8	168
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	B	1301	13:01	0.06875	11	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	B	1506	15:06	0.1	16	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	B	1521	15:21	0.025	4	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	B	2704	27:04	0.225	36	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	B	3901	39:01	0.01875	3	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	B	4001	40:01	0.0875	14	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	B	4002	40:02	0.28125	45	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	B	5601	56:01	0.15625	25	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	B	5602	56:02	0.0375	6	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	C	0102	01:02	0.19375	31	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	C	0303	03:03	0.275	44	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	C	0304	03:04	0.175	28	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	C	0401	04:01	0.06875	11	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	C	0403	04:03	0.11875	19	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	C	0702	07:02	0.01875	3	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	C	12	12	0.01875	3	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	C	1202	12:02	0.03125	5	160
lit	Karimui_2001	OCE	2	6.5S	144.85E	6.5S 144.85E	C	1502	15:02	0.1	16	160
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQA1	0101	01:01	0.13636	6	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQA1	0103	01:03	0.13636	6	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQA1	0201	02:01	0.04545	2	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQA1	0301	03:01	0.22727	10	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQA1	0401	04:01	0.15909	7	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQA1	0501	05:01	0.29545	13	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQB1	0301	03:01	0.52273	23	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQB1	0302	03:02	0.11364	5	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQB1	0303	03:03	0.02273	1	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQB1	0402	04:02	0.09091	4	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQB1	0501	05:01	0.04545	2	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQB1	0601	06:01	0.02273	1	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQB1	0602	06:02	0.15909	7	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DQB1	0603	06:03	0.02273	1	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	0101	01:01	0.04545	2	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	0401	04:01	0.02273	1	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	0701	07:01	0.09091	4	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	0801	08:01	0.06818	3	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	0901	09:01	0.02273	1	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	1101	11:01	0.02273	1	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	1201	12:01	0.31818	14	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	1301	13:01	0.04545	2	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	1403	14:03	0.29545	13	44
lit	Ket_1998	NEA	1	61.60N	90.30E	61.60N 90.30E	DRB1	1501	15:01	0.06818	3	44
lit	KhalkhMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0201	02:01	0.2716	22	81
lit	KhalkhMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0202	02:02	0.01235	1	81
lit	KhalkhMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0301	03:01	0.04938	4	81
lit	KhalkhMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0401	04:01	0.23457	19	81
lit	KhalkhMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0402	04:02	0.17284	14	81
lit	KhalkhMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0501	05:01	0.14815	12	81
lit	KhalkhMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	1401	14:01	0.01235	1	81
lit	KhalkhMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	1601	16:01	0.01235	1	81
lit	KhalkhMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	1701	17:01	0.08642	7	81
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0201	02:01	0.10366	17	164
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0301	03:01	0.05488	9	164
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0401	04:01	0.35976	59	164
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0402	04:02	0.23171	38	164
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	0501	05:01	0.18293	30	164
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	1901	19:01	0.0061	1	164
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	1101	11:01	0.0061	1	164
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	1401	14:01	0.03049	5	164
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	1601	16:01	0.0061	1	164
lit	KhotonMongolian_1997	NEA	2	46.00N	105.00E	46.00N 105.00E	DPB1	3001	30:01	0.01829	3	164
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DQA1	0101	01:01	0.15323	19	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DQA1	0102	01:02	0.12903	16	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DQA1	0103	01:03	0.1129	14	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DQA1	0301	03:01	0.20161	25	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DQA1	0501	05:01	0.02419	3	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DQA1	0601	06:01	0.37903	47	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	0403	04:03	0.20161	25	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	0803	08:03	0.1129	14	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	1101	11:01	0.01613	2	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	1201	12:01	0.00806	1	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	1202	12:02	0.37903	47	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	1401	14:01	0.01613	2	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	1405	14:05	0.01613	2	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	1408	14:08	0.10484	13	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	1501	15:01	0.03226	4	124
lit	Kiribati_1992	OCE	2	5S	170W	5S 170W	DRB1	1502	15:02	0.1129	14	124
lit	Kiribati_1992	OCE	3	5S	170W	5S 170W	DQB1	0301	03:01	0.39516	49	124
lit	Kiribati_1992	OCE	3	5S	170W	5S 170W	DQB1	0302	03:02	0.20161	25	124
lit	Kiribati_1992	OCE	3	5S	170W	5S 170W	DQB1	0501	05:01	0.01613	2	124
lit	Kiribati_1992	OCE	3	5S	170W	5S 170W	DQB1	0503	05:03	0.14516	18	124
lit	Kiribati_1992	OCE	3	5S	170W	5S 170W	DQB1	0601	06:01	0.22581	28	124
lit	Kiribati_1992	OCE	3	5S	170W	5S 170W	DQB1	0602	06:02	0.01613	2	124
lit	Kogi_1994	SAM	1	10.83N	75.66W	10.83N 75.66W	DQA1	0101	01:01	0.01493	1	67
lit	Kogi_1994	SAM	1	10.83N	75.66W	10.83N 75.66W	DQA1	0301	03:01	0.67164	45	67
lit	Kogi_1994	SAM	1	10.83N	75.66W	10.83N 75.66W	DQA1	0401	04:01	0.1791	12	67
lit	Kogi_1994	SAM	1	10.83N	75.66W	10.83N 75.66W	DQA1	0501	05:01	0.13433	9	67
lit	Kogi_1994	SAM	1	10.83N	75.66W	10.83N 75.66W	DQB1	0301	03:01	0.15873	10	63
lit	Kogi_1994	SAM	1	10.83N	75.66W	10.83N 75.66W	DQB1	0302	03:02	0.63492	40	63
lit	Kogi_1994	SAM	1	10.83N	75.66W	10.83N 75.66W	DQB1	0402	04:02	0.19048	12	63
lit	Kogi_1994	SAM	1	10.83N	75.66W	10.83N 75.66W	DQB1	0501	05:01	0.01587	1	63
lit	Kogui_1996	SAM	2	004.00N	072.00W	004.00N 072.00W	DPB1	0402	04:02	0.36	36	100
lit	Kogui_1996	SAM	2	004.00N	072.00W	004.00N 072.00W	DPB1	1401	14:01	0.64	64	100
lit	Kogui_2000	SAM	2	4.00N	72.00W	4.00N 72.00W	A	0201	02:01	0.02	2	100
lit	Kogui_2000	SAM	2	4.00N	72.00W	4.00N 72.00W	A	2402	24:02	0.48	48	100
lit	Kogui_2000	SAM	2	4.00N	72.00W	4.00N 72.00W	A	3101	31:01	0.25	25	100
lit	Kogui_2000	SAM	2	4.00N	72.00W	4.00N 72.00W	A	6801	68:01	0.25	25	100
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	0101	01:01	0.00714	1	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	0201	02:01	0.49286	69	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	0211	02:11	0.00714	1	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	0222	02:22	0.01429	2	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	0301	03:01	0.06429	9	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	0302	03:02	0.00714	1	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	2402	24:02	0.07857	11	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	29	29	0.02857	4	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	3101	31:01	0.12857	18	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	33	33	0.00714	1	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	68	68	0.01429	2	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	6801	68:01	0.09286	13	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	6817	68:17	0.05	7	140
lit	Kolla_2001	SAM	2	34.00S	64.00W	34.00S 64.00W	A	7401	74:01	0.00714	1	140
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0101	01:01	0.06442	65	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0301	03:01	0.01982	20	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0401	04:01	0.00991	10	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0403	04:03	0.01982	20	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0404	04:04	0.01586	16	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0405	04:05	0.07334	74	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0406	04:06	0.06145	62	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0407	04:07	0.00198	2	1010
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0408	04:08	0.00099	1	1010
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0410	04:10	0.01388	14	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0701	07:01	0.06145	62	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0802	08:02	0.02874	29	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0803	08:03	0.07334	74	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	0901	09:01	0.09316	94	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1001	10:01	0.01586	16	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1101	11:01	0.03469	35	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1111	11:11	0.00099	1	1010
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1201	12:01	0.04163	42	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1202	12:02	0.03171	32	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1301	13:01	0.02379	24	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1348/1349/1343/1339/1338/1335/1334/1337/1336/1344/1345/1346/1347/1340/1341/1350/1351/1342	13:48/13:49/13:43/13:39/13:38/13:35/13:34/13:37/13:36/13:44/13:45/13:46/13:47/13:40/13:41/13:50/13:51/13:42	0.00099	1	1010
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1401	14:01	0.03171	32	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1402	14:02	0.00099	1	1010
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1403	14:03	0.00595	6	1008
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1404	14:04	0.00099	1	1010
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1405	14:05	0.02775	28	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1406	14:06	0.00892	9	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1407	14:07	0.00198	2	1010
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1412	14:12	0.00198	2	1010
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1501	15:01	0.08325	84	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1502	15:02	0.02973	30	1009
lit	Korean_1999	NEA	3	37.00N	127.30E	37.00N 127.30E	DRB1	1602	16:02	0.00892	9	1009
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	0101	01:01	0.01753	17	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	0201	02:01	0.16495	160	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	0203	02:03	0.00515	5	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	0206	02:06	0.07113	69	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	0207	02:07	0.0299	29	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	0210	02:10	0.00619	6	969
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	0301	03:01	0.01753	17	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	0302	03:02	0.00206	2	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	1101	11:01	0.10825	105	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	2402	24:02	0.21649	210	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	2601	26:01	0.05979	58	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	2602	26:02	0.00619	6	969
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	2603	26:03	0.01031	10	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	2901	29:01	0.01031	10	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	3001	30:01	0.03505	34	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	3004	30:04	0.01856	18	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	3101	31:01	0.05361	52	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	3201	32:01	0.00309	3	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	3303	33:03	0.16289	158	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	A	6801	68:01	0.00103	1	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	0702	07:02	0.03505	34	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	0705	07:05	0.00825	8	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	0801	08:01	0.00412	4	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1301	13:01	0.02062	20	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1302	13:02	0.03505	34	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1401	14:01	0.02062	20	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1501	15:01	0.10515	102	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1502	15:02	0.00206	2	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1507	15:07	0.00619	6	969
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1511	15:11	0.01959	19	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1518	15:18	0.00928	9	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1527	15:27	0.00206	2	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	1538	15:38	0.00103	1	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	2705	27:05	0.02474	24	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	3501	35:01	0.0567	55	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	3503	35:03	0.00412	4	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	3701	37:01	0.01443	14	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	3802	38:02	0.01134	11	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	3901	39:01	0.01031	10	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	3904	39:04	0.00103	1	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	4001	40:01	0.04021	39	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	4002	40:02	0.03814	37	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	4003	40:03	0.00309	3	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	4006	40:06	0.03814	37	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	4402	44:02	0.01237	12	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	4403	44:03	0.08454	82	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	4601	46:01	0.04433	43	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	4701	47:01	0.00103	1	971
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	4801	48:01	0.03402	33	970
lit	Korean_2005	NEA	3	38.34N	127.13E	38.34N 127.13E	B	5001	50:01	0.00103	1	971
